,Open,High,Low,Close,Volume
2012-07-30,20.8964,21.4086,20.8661,21.325,3623676
2012-07-31,21.4107,21.8464,21.3929,21.7929,4378640
2012-08-01,21.8571,22.0643,21.5357,21.6754,3665928
2012-08-02,21.7071,21.8104,21.4375,21.7139,3177020
2012-08-03,21.7929,22.0707,21.7143,22.0,3290980
2012-08-06,22.0539,22.3168,21.9736,22.2143,2830548
2012-08-07,22.3029,22.3246,22.0729,22.1607,2688280
2012-08-08,22.1179,22.2814,22.0393,22.1375,2213484
2012-08-09,22.1179,22.2046,22.0021,22.1786,1918364
2012-08-10,22.1321,22.2314,22.0582,22.2232,1818180
2012-08-13,22.2036,22.5714,22.1661,22.5357,2683128
2012-08-14,22.6225,22.8075,22.5075,22.5893,3264520
2012-08-15,22.5357,22.6429,22.4196,22.5536,2397920
2012-08-16,22.5539,22.7414,22.5179,22.6825,2429224
2012-08-17,22.7214,23.1821,22.7214,23.175,4214924
2012-08-20,23.2682,23.8054,23.1604,23.8036,5781552
2012-08-21,23.8714,24.1029,23.2261,23.4,7768292
2012-08-22,23.4286,23.9175,23.1468,23.89,5386164
2012-08-23,23.9286,24.0354,23.6125,23.6989,4015676
2012-08-24,23.6786,24.1407,23.4125,24.1054,4155760
2012-08-27,24.1425,24.3964,24.055,24.1429,4052972
2012-08-28,24.1429,24.2411,23.9525,24.1204,2495556
2012-08-29,24.1054,24.2025,24.0214,24.0507,1926876
2012-08-30,24.0268,24.0464,23.6732,23.6839,2882152
2012-08-31,23.6436,23.8786,23.4732,23.75,3225936
2012-09-04,23.8607,24.1268,23.6964,24.1068,3505768
2012-09-05,24.1061,24.1657,23.9143,23.9464,3143924
2012-09-06,23.9814,24.2246,23.9561,24.175,3684772
2012-09-07,24.2489,24.3743,24.1071,24.2857,3138800
2012-09-10,24.295,24.4032,23.5504,23.5821,4677932
2012-09-11,23.6261,23.9321,23.4464,23.6429,4770444
2012-09-12,23.7507,24.0429,23.4286,23.9714,6786528
2012-09-13,23.9161,24.4821,23.8932,24.4293,5612432
2012-09-14,24.475,24.8921,24.3961,24.75,5643820
2012-09-17,24.7857,25.0714,24.7643,25.0679,3771292
2012-09-18,25.0286,25.1,24.8721,25.0375,3564680
2012-09-19,25.1429,25.1429,24.9846,25.06,3056872
2012-09-20,24.9643,25.0286,24.7721,24.9818,2981776
2012-09-21,24.9911,25.1811,24.9771,25.0036,5290908
2012-09-24,24.9964,24.9964,24.3525,24.5321,6040048
2012-09-25,24.5625,24.7421,24.0218,24.1107,4919012
2012-09-26,24.1025,24.1025,23.6143,23.8036,5490464
2012-09-27,23.8554,24.4196,23.5839,24.4161,5624024
2012-09-28,24.4104,24.4411,23.7714,23.7771,5039524
2012-10-01,23.8093,24.1696,23.4464,23.55,5175072
2012-10-02,23.625,23.7982,23.2375,23.6821,6014568
2012-10-03,23.6425,24.0071,23.5793,24.0,3781568
2012-10-04,24.075,24.0857,23.7543,23.7607,3515008
2012-10-05,23.7857,23.8571,23.25,23.2893,5648944
2012-10-08,23.2168,23.2168,22.6875,22.7393,6009248
2012-10-09,22.5711,22.8746,22.2696,22.6911,7921144
2012-10-10,22.8171,23.035,22.6911,22.8393,4764032
2012-10-11,22.9339,23.1143,22.4,22.4732,5090484
2012-10-12,22.4886,22.6921,22.3321,22.4643,4351956
2012-10-15,22.5357,22.73,22.2804,22.7271,4069856
2012-10-16,22.7464,23.225,22.5357,23.1646,5214132
2012-10-17,23.2143,23.3139,23.0,23.0621,3636668
2012-10-18,23.0,23.0536,22.5,22.5607,4553248
2012-10-19,22.575,22.6429,21.7536,21.7611,6988212
2012-10-22,21.8571,22.7411,21.7571,22.7411,5161604
2012-10-23,22.5714,22.6393,21.8464,21.9929,6756288
2012-10-24,21.9732,22.3768,21.8086,21.965,5332180
2012-10-25,22.0271,22.2143,20.8964,21.7743,6179096
2012-10-26,21.7143,21.9286,21.1071,21.5486,9642752
2012-10-31,21.5357,21.5689,20.9893,21.2139,4858168
2012-11-01,21.25,21.5357,21.2204,21.3304,3397576
2012-11-02,21.3214,21.3468,20.5268,20.6071,5713932
2012-11-05,20.6,20.9918,20.3818,20.8571,4831288
2012-11-06,20.9786,21.0979,20.7175,20.7904,3420200
2012-11-07,20.8214,20.8214,19.8482,20.0,7417060
2012-11-08,20.0011,20.1454,19.1175,19.2036,9932916
2012-11-09,19.2054,19.8171,19.0489,19.5357,8829100
2012-11-12,19.8214,19.8214,19.2375,19.3393,4882668
2012-11-13,19.2957,19.66,19.1557,19.4504,5002648
2012-11-14,19.5,19.5696,19.1307,19.1429,4444048
2012-11-15,19.1896,19.2814,18.6429,18.735,7548380
2012-11-16,18.7179,18.9679,18.0625,18.9139,12074524
2012-11-19,18.9375,20.2679,18.9375,20.1889,7797020
2012-11-20,20.2764,21.2596,19.8064,20.0982,6160728
2012-11-21,20.125,20.2632,19.8786,20.0821,3508456
2012-11-23,20.125,20.4286,20.0929,20.4279,2596020
2012-11-26,20.4643,21.1371,20.3779,21.0779,5985168
2012-11-27,21.1425,21.2143,20.7179,20.8446,4831232
2012-11-28,20.8218,20.9214,20.4379,20.815,4904480
2012-11-29,20.9321,21.2232,20.9018,20.9564,4837056
2012-11-30,21.0014,21.0964,20.81,20.9393,3356276
2012-12-03,21.0536,21.2354,20.8539,20.8571,3341156
2012-12-04,20.8975,20.9336,20.3571,20.3929,4598048
2012-12-05,20.5,20.5,19.1393,19.1429,9842504
2012-12-06,19.1786,19.7611,18.5225,19.5854,11276076
2012-12-07,19.5736,19.8286,18.9286,19.0089,7493584
2012-12-10,19.1071,19.2325,18.6279,18.9632,5929448
2012-12-11,19.0179,19.6271,19.0071,19.3936,5610808
2012-12-12,19.4436,19.6221,19.1525,19.2718,4616248
2012-12-13,19.2682,19.2739,18.7786,18.8257,5835200
2012-12-14,18.875,18.8921,18.0564,18.125,9565360
2012-12-17,18.3929,18.6339,17.7389,18.5893,7224000
2012-12-18,18.7429,19.1036,18.5804,19.0571,5936840
2012-12-19,19.1196,19.1429,18.7589,18.775,4276384
2012-12-20,18.8393,18.9568,18.5314,18.5775,4411204
2012-12-21,18.5071,18.5946,18.2229,18.5893,5673752
2012-12-24,18.5393,18.7714,18.5254,18.55,1673728
2012-12-26,18.6468,18.6468,18.2543,18.2707,2836568
2012-12-27,18.2504,18.4375,18.0236,18.3918,4294136
2012-12-28,18.3,18.3743,18.0964,18.1854,3352188
2012-12-31,18.15,19.1214,18.0075,19.0143,6166272
2013-01-02,19.2854,19.8214,19.2504,19.5836,5326664
2013-01-03,19.6086,19.6311,19.3214,19.3571,3324608
2013-01-04,19.3361,19.4521,18.7518,18.7571,5651296
2013-01-07,18.8214,18.9036,18.4,18.6636,4641420
2013-01-08,18.6743,18.9961,18.6161,18.7925,4280052
2013-01-09,18.8571,18.8571,18.4136,18.4204,3802372
2013-01-10,18.4854,18.9929,18.4114,18.7214,5678092
2013-01-11,18.7321,18.7614,18.5364,18.5893,3329508
2013-01-14,18.5857,18.5857,17.75,17.9811,6928124
2013-01-15,17.8575,18.015,17.2636,17.4954,8308916
2013-01-16,17.4989,18.1943,17.3932,18.1054,6476120
2013-01-17,18.0643,18.2496,17.8532,17.9286,4243820
2013-01-18,17.8625,18.0268,17.7286,17.8682,4177796
2013-01-22,17.8714,18.1668,17.7368,18.1179,4390120
2013-01-23,18.1143,18.8561,16.3321,16.5532,8127392
2013-01-24,16.5714,16.9286,15.9771,16.0132,13863724
2013-01-25,16.0711,16.2939,15.5357,15.75,11406724
2013-01-28,15.7611,16.1861,15.5664,16.0875,7390656
2013-01-29,16.1604,16.4357,16.1004,16.3654,5467196
2013-01-30,16.4332,16.5214,16.1807,16.3071,3918572
2013-01-31,16.2571,16.4029,16.2343,16.3,3046260
2013-02-01,16.3886,16.4107,16.0125,16.2075,4744264
2013-02-04,16.2218,16.2836,15.7525,15.7946,4503688
2013-02-05,15.8357,16.4193,15.7936,16.3893,5499900
2013-02-06,16.3754,16.6607,16.1636,16.3036,5599384
2013-02-07,16.2964,16.7857,16.1964,16.7411,6653108
2013-02-08,16.7221,17.1004,16.6607,16.9875,5937036
2013-02-11,17.0393,17.3193,16.9018,17.0568,4821768
2013-02-12,17.1246,17.2279,16.6393,16.6393,5574744
2013-02-13,16.7071,16.9157,16.5436,16.6611,4246284
2013-02-14,16.6518,16.8443,16.5721,16.6893,3379544
2013-02-15,16.7268,16.7914,16.4036,16.4232,3696392
2013-02-19,16.4589,16.5625,16.2089,16.4411,4128712
2013-02-20,16.4286,16.4464,16.0,16.0004,4424448
2013-02-21,15.9339,16.0714,15.815,15.9621,4233572
2013-02-22,15.9946,16.1286,15.9286,16.1018,3036488
2013-02-25,16.1679,16.2543,15.7682,15.8618,3519544
2013-02-26,15.8571,16.1264,15.6307,15.9929,4802672
2013-02-27,15.9768,16.1586,15.7375,15.85,5638528
2013-02-28,15.8964,15.9954,15.7407,15.7657,3021704
2013-03-01,15.8371,15.8371,15.3546,15.3646,5269432
2013-03-04,15.3929,15.3929,14.94,14.9518,5468372
2013-03-05,14.9893,15.5425,14.9496,15.4336,6049372
2013-03-06,15.3979,15.5446,15.1582,15.1829,4372900
2013-03-07,15.165,15.4289,15.0379,15.3789,4448584
2013-03-08,15.3964,15.5511,15.2904,15.4232,3527132
2013-03-11,15.3589,15.6789,15.1836,15.6175,4549804
2013-03-12,15.5382,15.6743,15.2464,15.2554,4476724
2013-03-13,15.2786,15.5179,15.1914,15.3032,3662092
2013-03-14,15.3464,15.5236,15.25,15.4021,2903292
2013-03-15,15.4393,15.9107,15.4107,15.8964,6150788
2013-03-18,15.8929,16.3379,15.6593,16.2893,5676748
2013-03-19,16.325,16.4632,16.0179,16.2125,4970364
2013-03-20,16.3036,16.3514,16.0568,16.0946,2886436
2013-03-21,16.0707,16.3564,16.0593,16.1896,3613036
2013-03-22,16.1804,16.5696,16.1786,16.5325,3745224
2013-03-25,16.6071,16.7839,16.4286,16.5232,4779460
2013-03-26,16.5704,16.6568,16.4475,16.4618,2801932
2013-03-27,16.4821,16.4821,16.0975,16.1289,3174360
2013-03-28,16.0936,16.1786,15.7143,15.7857,4213692
2013-04-01,15.7657,15.8489,15.2764,15.3407,3706416
2013-04-02,15.295,15.6479,15.2107,15.3764,5080992
2013-04-03,15.4,15.6171,15.25,15.4504,3318756
2013-04-04,15.4893,15.5625,15.1875,15.2571,3435292
2013-04-05,15.2643,15.2857,14.9886,15.1782,3622612
2013-04-08,15.1779,15.33,15.0889,15.2204,2779028
2013-04-09,15.2668,15.3036,15.0982,15.2632,2919980
2013-04-10,15.2893,15.6246,15.2143,15.5357,3598168
2013-04-11,15.5421,15.6425,15.4,15.5132,3064768
2013-04-12,15.4821,15.5143,15.3246,15.3393,2237704
2013-04-15,15.2889,15.3214,14.9504,15.0179,3050180
2013-04-16,15.0357,15.2361,15.0,15.1786,2916844
2013-04-17,15.0893,15.1175,14.2182,14.3929,9011716
2013-04-18,14.37,14.5629,13.9125,13.9707,6344940
2013-04-19,14.0264,14.2714,13.7536,13.9321,5797372
2013-04-22,13.9639,14.3643,13.8425,14.2393,3935036
2013-04-23,14.2643,15.3536,14.2143,14.4268,6008352
2013-04-24,14.4829,14.8304,13.9668,14.4732,9307004
2013-04-25,14.5218,14.7836,14.5136,14.5925,3593436
2013-04-26,14.5996,14.9561,14.5218,14.8854,5850852
2013-04-29,14.9464,15.4864,14.9464,15.3643,5528600
2013-04-30,15.3571,15.9018,15.2143,15.8211,6381452
2013-05-01,15.8332,15.9421,15.5139,15.6943,4843272
2013-05-02,15.7171,16.0211,15.7171,15.9254,3811864
2013-05-03,15.9643,16.1868,15.8925,16.0714,3437364
2013-05-06,16.1071,16.5071,16.105,16.475,4465104
2013-05-07,16.5239,16.6339,16.2036,16.3711,4547424
2013-05-08,16.4286,16.6204,16.2789,16.5825,3951948
2013-05-09,16.5275,16.5357,16.2707,16.2982,3783668
2013-05-10,16.3332,16.4182,16.0886,16.1982,3221316
2013-05-13,16.1607,16.3536,16.0643,16.2589,2924292
2013-05-14,16.1929,16.2904,15.7911,15.8146,4250876
2013-05-15,15.7857,15.8379,15.0843,15.275,7120400
2013-05-16,15.2464,15.6375,14.9607,15.5318,5832820
2013-05-17,15.5357,15.7679,15.3932,15.5,4121320
2013-05-20,15.4696,15.9214,15.3607,15.7007,4116756
2013-05-21,15.7157,15.91,15.5071,15.7214,4367972
2013-05-22,15.7246,16.0125,15.6507,15.7857,4269132
2013-05-23,15.7857,15.9343,15.5,15.8429,3407684
2013-05-24,15.8246,15.9164,15.7271,15.8979,2630376
2013-05-28,16.0036,16.1193,15.6961,15.7143,3600268
2013-05-29,15.7239,15.9821,15.5964,15.88,3183292
2013-05-30,15.875,16.2321,15.875,16.125,3393740
2013-05-31,16.0893,16.325,16.0268,16.0414,3639888
2013-06-03,16.0357,16.1679,15.8029,16.1168,3584084
2013-06-04,16.1229,16.2296,15.7857,15.9379,2783172
2013-06-05,15.9471,16.0971,15.8468,15.9143,2739072
2013-06-06,15.9418,15.9911,15.5018,15.6661,4015536
2013-06-07,15.675,15.8304,15.4561,15.8304,3897712
2013-06-10,15.8689,16.0386,15.6,15.6586,4335548
2013-06-11,15.6764,15.8129,15.4757,15.6482,2753408
2013-06-12,15.7043,15.7589,15.4107,15.4161,2555896
2013-06-13,15.4214,15.6121,15.2696,15.5714,2756908
2013-06-14,15.5607,15.5961,15.3036,15.3489,2610496
2013-06-17,15.4361,15.5607,15.3571,15.4304,2509304
2013-06-18,15.4746,15.5321,15.3646,15.4018,1876532
2013-06-19,15.4325,15.4325,15.1068,15.1168,2829288
2013-06-20,15.0875,15.2136,14.8275,14.8886,3419780
2013-06-21,14.9707,15.0,14.575,14.75,4667208
2013-06-24,14.7143,14.75,14.2161,14.3761,4368868
2013-06-25,14.3789,14.5639,14.2439,14.3268,3018764
2013-06-26,14.4139,14.4568,14.1307,14.1821,3551772
2013-06-27,14.2054,14.3354,14.0286,14.0536,3219776
2013-06-28,14.0696,14.2954,13.8882,14.1821,5619964
2013-07-01,14.2311,14.7239,14.1193,14.6254,3684632
2013-07-02,14.6829,15.0582,14.5875,14.9732,4540368
2013-07-03,14.9107,15.1064,14.8286,15.0361,2329628
2013-07-05,15.1429,15.1761,14.8339,14.9289,2663668
2013-07-08,14.9629,15.0893,14.6661,14.7857,2885540
2013-07-09,14.8564,15.125,14.6564,15.0807,3390996
2013-07-10,15.1232,15.1714,14.9375,15.1154,2717792
2013-07-11,15.1596,15.3232,15.0179,15.2561,3162516
2013-07-12,15.2407,15.3496,15.1218,15.2321,2610244
2013-07-15,15.2586,15.4093,15.1696,15.25,2273824
2013-07-16,15.2786,15.3825,15.1489,15.3407,2090956
2013-07-17,15.335,15.4364,15.2518,15.3729,1913604
2013-07-18,15.375,15.5311,15.3214,15.3804,2066932
2013-07-19,15.3514,15.5218,15.1554,15.1875,2583644.0
2013-07-22,15.2039,15.3571,15.1893,15.2393,1974392
2013-07-23,15.2607,15.7857,14.9539,15.5493,3509324
2013-07-24,15.5,15.8782,15.5,15.7714,5628168
2013-07-25,15.7714,15.7857,15.5646,15.6521,2200436
2013-07-26,15.665,15.7818,15.5121,15.7521,1841112
2013-07-29,15.7661,16.0711,15.7136,16.0329,2379748
2013-07-30,16.0461,16.3268,15.9643,16.2,2970212
2013-07-31,16.2096,16.3336,16.0511,16.1929,3052364
2013-08-01,16.1786,16.3607,16.1429,16.3421,1986152
2013-08-02,16.3232,16.5304,16.2143,16.5036,2657676
2013-08-05,16.5054,16.8096,16.4643,16.7496,2950696
2013-08-06,16.7739,16.8532,16.5061,16.6143,3091228
2013-08-07,16.5571,16.6786,16.4918,16.5893,2701020
2013-08-08,16.5679,16.6075,16.3554,16.4346,2467696
2013-08-09,16.4446,16.445,16.1975,16.2614,2473940
2013-08-12,16.2679,16.7375,16.2379,16.7293,3325476
2013-08-13,16.76,17.6664,16.7161,17.6357,8533672
2013-08-14,17.6071,18.0089,17.4643,17.7414,7201712
2013-08-15,17.7414,17.9429,17.5932,17.7911,4642512
2013-08-16,17.8321,17.9889,17.8036,17.9679,3266228
2013-08-19,18.0696,18.3479,17.9404,18.175,4913412
2013-08-20,18.2143,18.2529,17.8864,17.9464,3428376
2013-08-21,17.9196,18.1125,17.8568,17.9,3216864
2013-08-22,17.9771,18.0671,17.7929,17.9875,2354156
2013-08-23,18.0,18.0607,17.8339,17.875,2141496
2013-08-26,17.9971,18.2214,17.875,17.9561,3190628
2013-08-27,17.9632,17.9643,17.3679,17.4036,4076548
2013-08-28,17.4107,17.7071,17.3236,17.5036,2961336
2013-08-29,17.5821,17.7321,17.5404,17.5818,2305828
2013-08-30,17.5893,17.6429,17.375,17.4196,2631188
2013-09-03,17.6036,17.8786,17.4054,17.4296,3212832
2013-09-04,17.4464,17.9375,17.4125,17.875,3316712
2013-09-05,17.9107,17.9204,17.63,17.75,2277716
2013-09-06,17.7696,17.8925,17.4982,17.8857,3473428
2013-09-09,18.0268,18.14,17.8214,18.0782,3253320
2013-09-10,18.0714,18.1943,17.4821,17.6275,7150556
2013-09-11,17.6429,17.6429,16.6004,16.7682,8608516
2013-09-12,16.7768,16.9786,16.6432,16.8943,3878392
2013-09-13,16.9286,16.9539,16.5396,16.5536,2882068
2013-09-16,16.7118,16.725,15.9382,15.9464,5204976
2013-09-17,15.8857,16.4182,15.8714,16.2571,3859212
2013-09-18,16.2857,16.7379,16.2857,16.7346,4420556
2013-09-19,16.7543,16.9939,16.6168,16.7857,3898776
2013-09-20,16.8264,17.1529,16.6286,16.6879,6729716
2013-09-23,16.7546,17.8214,16.5357,17.5982,7363944
2013-09-24,17.6421,17.7025,17.4221,17.4768,3528560
2013-09-25,17.4643,17.5625,17.1939,17.2304,2916928
2013-09-26,17.2343,17.4486,17.2343,17.3893,2232552
2013-09-27,17.3846,17.3846,17.1686,17.2464,2037896
2013-09-30,17.1532,17.3214,16.9432,17.0214,2548420
2013-10-01,17.0996,17.4693,17.0268,17.4429,3335388
2013-10-02,17.3357,17.5643,17.2768,17.4318,2713256
2013-10-03,17.3982,17.5839,17.1693,17.2536,3051860
2013-10-04,17.2814,17.37,17.0929,17.2529,2467976
2013-10-07,17.33,17.5946,17.2143,17.4232,2984016
2013-10-08,17.4196,17.5229,17.1621,17.2714,2782220
2013-10-09,17.2857,17.4211,17.0814,17.4129,2894388
2013-10-10,17.4707,17.585,17.3571,17.4071,2682960
2013-10-11,17.4286,17.6371,17.3271,17.6179,2577792
2013-10-14,17.2789,17.7707,17.2789,17.7311,2514148
2013-10-15,17.6786,17.9286,17.6786,17.855,3041780
2013-10-16,17.7514,17.9475,17.7211,17.8911,2405116
2013-10-17,17.8939,18.1007,17.81,18.0989,2332932
2013-10-18,18.0839,18.1946,17.9986,18.1946,2709868
2013-10-21,18.2143,18.8139,18.2143,18.7946,3788372
2013-10-22,18.75,18.8871,18.1439,18.6071,5118064
2013-10-23,18.4954,18.7739,18.4504,18.7589,2910516
2013-10-24,18.7857,19.0982,18.6589,19.0679,3704736
2013-10-25,19.0,19.0711,18.7354,18.7554,3183516
2013-10-28,18.8518,19.3571,17.9646,18.6939,5125708
2013-10-29,19.0575,19.2589,18.3764,18.4518,6059732
2013-10-30,18.5679,18.84,18.465,18.6786,3340092
2013-10-31,18.6907,18.8389,18.6168,18.6786,2475368
2013-11-01,18.6786,18.7493,18.4229,18.5429,2633820
2013-11-04,18.5771,18.8275,18.5289,18.8118,2154404
2013-11-05,18.7786,18.8886,18.6786,18.7764,2232832
2013-11-06,18.75,18.7925,18.5071,18.5464,2081856
2013-11-07,18.5386,18.6854,18.2993,18.3071,2497012
2013-11-08,18.3496,18.6171,18.27,18.6071,2602796
2013-11-11,18.6071,18.6789,18.3718,18.5218,2194052
2013-11-12,18.4839,18.7114,18.4643,18.6,1926960
2013-11-13,18.5625,18.6518,18.4629,18.5914,1868860
2013-11-14,18.5657,18.9029,18.5657,18.845,2707824
2013-11-15,18.8571,18.9121,18.7318,18.7454,2963800
2013-11-18,18.7496,18.8368,18.5043,18.5268,2351496
2013-11-19,18.5114,18.6921,18.4989,18.5636,1957984
2013-11-20,18.5579,18.5864,18.3689,18.4089,1852760
2013-11-21,18.3889,18.6471,18.3454,18.6429,2514708
2013-11-22,18.67,18.6786,18.5189,18.5643,2423092
2013-11-25,18.6068,18.7811,18.5721,18.7143,2200044
2013-11-26,18.7175,19.1479,18.7,19.0946,3851904
2013-11-27,19.0971,19.5446,19.0679,19.5357,3470320
2013-11-29,19.5754,19.9404,19.4821,19.8607,3065104
2013-12-02,19.8854,20.1546,19.6721,19.7043,4523288
2013-12-03,19.8211,20.31,19.6964,20.2857,4228812
2013-12-04,20.2771,20.3386,20.0293,20.1575,3528756
2013-12-05,20.1821,20.6207,20.1475,20.2429,4265436
2013-12-06,20.3214,20.3721,19.9846,20.0,3190376
2013-12-09,20.0,20.3421,20.0,20.2661,3847564
2013-12-10,20.2721,20.2814,20.0429,20.2661,3400600
2013-12-11,20.1786,20.3921,19.9889,20.0711,4279996
2013-12-12,20.1429,20.1907,19.9757,20.0286,3152772
2013-12-13,20.075,20.1821,19.7736,19.8214,4133612
2013-12-16,19.8071,20.0893,19.75,19.9161,3441984
2013-12-17,19.9139,19.98,19.7632,19.825,2863224
2013-12-18,19.8571,19.8571,19.2429,19.6571,7175588
2013-12-19,19.7321,19.7482,19.4036,19.4304,3986444
2013-12-20,19.49,19.7011,19.445,19.6393,4962552
2013-12-23,20.175,20.4857,19.6514,20.3625,6294372
2013-12-24,20.37,20.4461,20.215,20.2739,2076424
2013-12-26,20.3475,20.3475,20.1189,20.1261,2429840
2013-12-27,20.1964,20.2143,19.9821,19.9993,2789584
2013-12-30,19.9643,20.0893,19.7257,19.7536,3187688
2013-12-31,19.8043,20.0518,19.7482,20.0464,2788660
2014-01-02,20.0364,20.0364,19.0343,19.7529,3142020
2014-01-03,19.6429,19.8279,19.2986,19.3039,5265680
2014-01-06,19.2857,19.5293,19.0475,19.4543,5133408
2014-01-07,19.4536,19.4993,19.2114,19.2364,3989916
2014-01-08,19.28,19.5025,19.2375,19.4107,3205944
2014-01-09,19.4586,19.5893,19.1196,19.1518,3516996
2014-01-10,19.1957,19.3739,18.9682,19.0429,4002012
2014-01-13,19.0339,19.375,18.9118,19.1571,3077648
2014-01-14,19.1482,19.5482,19.1482,19.5357,2596048
2014-01-15,19.5507,20.0068,19.5507,19.9707,3146052
2014-01-16,19.9339,19.9379,19.7029,19.7439,1743896
2014-01-17,19.8214,19.8214,19.2821,19.3179,3566528
2014-01-21,19.3107,19.6454,19.2593,19.6196,2691136
2014-01-22,19.575,19.9032,19.5646,19.7554,3053540
2014-01-23,19.75,19.8929,19.4575,19.8554,3326596
2014-01-24,19.8632,19.8632,19.4554,19.5439,3595984
2014-01-27,19.6061,20.0714,17.8757,18.0714,4600820
2014-01-28,18.2232,19.6607,17.9311,18.1636,8584632
2014-01-29,18.1929,18.3125,17.8079,17.8929,4085648
2014-01-30,17.8232,18.0893,17.7393,17.8414,4082344
2014-01-31,17.7821,17.9118,17.6268,17.8929,3251780
2014-02-03,17.8571,18.1332,17.8089,17.9464,3254496
2014-02-04,17.9629,18.195,17.9232,18.15,2713172
2014-02-05,18.1786,18.4029,18.0382,18.3032,2438268
2014-02-06,18.2311,18.3393,18.1361,18.2825,2016868
2014-02-07,18.3893,18.7943,18.3893,18.6064,2976400
2014-02-10,18.6464,18.9996,18.4543,18.9018,2692228
2014-02-11,18.975,19.2054,18.9107,19.15,2267188
2014-02-12,19.1929,19.27,19.0443,19.1468,2396800
2014-02-13,19.0893,19.4589,18.9546,19.4286,2480576
2014-02-14,19.4432,19.5493,19.3289,19.4446,2244648
2014-02-18,19.4982,19.6854,19.4107,19.4786,2107756
2014-02-19,19.5,19.5318,19.0839,19.2168,2566424
2014-02-20,19.1068,19.1786,18.8929,18.9857,2496676
2014-02-21,19.0,19.0918,18.7357,18.7496,2255540
2014-02-24,18.7786,18.9257,18.6368,18.9007,2313220
2014-02-25,18.8429,18.9286,18.6071,18.6679,1853488
2014-02-26,18.6429,18.75,18.4143,18.4336,2191980
2014-02-27,18.4964,18.885,18.3629,18.8607,2375492
2014-02-28,18.8943,19.0268,18.6471,18.7732,3072524
2014-03-03,18.6436,18.9518,18.5536,18.8607,1839460
2014-03-04,18.9175,19.0357,18.8489,18.9589,1855364
2014-03-05,18.9736,19.0982,18.8975,19.0161,1578808
2014-03-06,19.0525,19.0871,18.8607,18.9375,1412348
2014-03-07,18.9557,18.9993,18.7875,18.9443,1700440
2014-03-10,18.9089,19.0475,18.86,18.9375,1463168
2014-03-11,18.9143,19.2407,18.9143,19.1464,2224936
2014-03-12,19.1446,19.1911,19.0,19.1857,1625708
2014-03-13,19.1857,19.2736,18.8411,18.9057,2116100
2014-03-14,18.8925,18.9604,18.6786,18.7425,1878968
2014-03-17,18.795,18.9275,18.7804,18.8,1567720
2014-03-18,18.8054,18.9989,18.7293,18.9786,1488480
2014-03-19,19.0264,19.1514,18.8929,19.0,1800764
2014-03-20,18.9114,19.0239,18.8339,18.8607,1536584
2014-03-21,18.9286,19.1129,18.7975,19.0171,3243100
2014-03-24,19.1425,19.3711,19.1093,19.2461,2930200
2014-03-25,19.2857,19.5018,19.2489,19.5018,2127804
2014-03-26,19.5257,19.6071,19.2357,19.2425,2320976
2014-03-27,19.25,19.3393,19.1114,19.2236,1786904
2014-03-28,19.2657,19.3214,19.0804,19.2068,1640520
2014-03-31,19.2586,19.3214,19.1107,19.1107,1374884
2014-04-01,19.1854,19.3568,19.1693,19.3486,1644272
2014-04-02,19.3911,19.41,19.295,19.3839,1421028
2014-04-03,19.3929,19.4089,19.2014,19.2604,1285592
2014-04-04,19.2754,19.2925,18.9493,19.0175,2229752
2014-04-07,18.8532,18.9607,18.6389,18.7239,2328200
2014-04-08,18.7725,18.815,18.525,18.6964,1953448
2014-04-09,18.7493,18.9554,18.6436,18.9554,1610700
2014-04-10,19.0368,19.05,18.6021,18.6429,1886332
2014-04-11,18.6729,18.695,18.4693,18.5696,2098208
2014-04-14,18.5375,18.6761,18.4643,18.6321,1609664
2014-04-15,18.6661,18.6786,18.2618,18.4996,1977640
2014-04-16,18.5436,18.6104,18.3621,18.4464,1669164
2014-04-17,18.4575,18.8486,18.4571,18.75,2302776
2014-04-21,18.8021,19.005,18.7129,18.9821,1431192
2014-04-22,18.9589,18.9982,18.8036,18.9839,1501276
2014-04-23,18.975,20.3346,18.6782,20.2196,3144120
2014-04-24,20.1411,20.4375,20.0261,20.2432,6057604
2014-04-25,20.1857,20.4286,20.0714,20.3957,3091116
2014-04-28,20.4286,21.2768,20.3929,21.2346,5307316
2014-04-29,21.2857,21.3386,21.0539,21.0714,2722048
2014-04-30,21.0714,21.4082,21.0357,21.1168,3772972
2014-05-01,21.0757,21.2429,20.9414,21.1089,1893500
2014-05-02,21.1429,21.2214,21.0611,21.1439,1470196
2014-05-05,21.1096,21.5179,21.0004,21.4946,2174116
2014-05-06,21.5354,21.5861,21.1429,21.2286,2658124
2014-05-07,21.2368,21.3479,20.9904,21.1286,2023700
2014-05-08,21.0714,21.2289,20.825,20.9425,1605940
2014-05-09,20.9964,20.9964,20.7261,20.9193,2001076
2014-05-12,20.9525,21.2021,20.9125,21.1696,1575280
2014-05-13,21.1804,21.2336,21.0964,21.1893,1183868
2014-05-14,21.1579,21.3357,21.1257,21.225,1256052
2014-05-15,21.1804,21.3071,20.9993,21.0282,1852004
2014-05-16,21.0375,21.3571,20.9071,21.3457,2138808
2014-05-19,21.3036,21.6904,21.2489,21.5714,2529548
2014-05-20,21.6071,21.6625,21.4546,21.5375,1904140
2014-05-21,21.5893,21.6679,21.5021,21.6486,1560412
2014-05-22,21.6746,21.7804,21.575,21.6607,1568784
